,FAC0,FAC1,FAC2,FAC3,FAC4,FAC5,FAC6,FAC7,FAC8,FAC9,FAC10,FAC11
10,-3.48444384732,0.298299770335,3.63753336099,-0.460444485099,-1.31092923251,0.456738100327,1.17324777124,0.924256983577,-1.22937190432,1.49095841623,-0.56777952866,1.10536094038
11,-3.24125228425,-0.00599789312812,3.70101764196,0.117477467095,-1.68139207096,0.982045250971,0.694904967942,1.07528057298,-0.805684108478,1.29427191545,-1.31998241825,1.52803923311
12,-2.83763578965,-0.62355004662,3.65488337621,0.488433562339,-1.81575709042,1.71167360458,0.0267513753725,1.33387066787,-0.328774785042,0.814829506629,-1.77177523137,1.63058207394
13,-2.27016000885,-1.05079613948,3.23370285573,0.466728760649,-1.68216560481,2.38207120809,-0.767559516651,1.47581081781,0.153604623525,0.491328980321,-1.76332339538,1.61483489829
14,-1.53654676174,-1.08313595687,2.36658875553,0.232336811458,-1.41235978235,2.73356270469,-1.42294410936,1.28512346716,0.278805779959,0.35475982812,-1.28340638251,1.33544502985
15,-0.486917994328,-1.03492607927,1.52012136233,0.295548841808,-1.13503153088,2.78866076549,-1.59635172486,0.821580629679,0.405533109145,0.420820070172,-0.64308667567,1.03675053161
16,0.395433721736,-1.16140995258,0.744701590946,0.315935179137,-0.681181001849,2.6704350394,-1.69318012383,0.377688472725,0.382836365388,0.453893015101,0.0854686419302,0.671620480079
17,0.892678482226,-1.3816667751,0.156650765794,0.245432498007,-0.281872162271,2.31408533749,-1.73729207238,-0.135547875624,0.263043416768,0.390953596441,0.74585750067,0.48560798423
18,1.00343336494,-1.59432366793,-0.178099580016,0.145963326033,-0.0645262979363,1.78514415637,-1.59162328807,-0.597794352466,0.0415514134675,0.403398627503,1.27096854542,0.26952684948
19,0.848524431442,-1.65681669101,-0.299226422623,0.0734590854047,-0.0532935010061,1.11718457626,-1.46327316347,-0.985792848311,-0.313775814362,0.612157253691,1.5938914041,0.120704837777
20,0.555292900429,-1.61493306596,-0.240898217673,0.140882608053,-0.299359667186,0.504810638682,-1.46055187205,-1.28402522009,-0.63729735558,0.89181899493,1.69184621421,-0.0144826168347
21,0.053656942086,-1.53514134941,0.00110350649984,0.442215632658,-0.680018785995,0.0105946663387,-1.50184116509,-1.46060401473,-0.722300943626,1.08039782792,1.53980879095,-0.179692259947
22,-0.621638764124,-1.42383732993,0.339809633285,1.02301814533,-1.18915083715,-0.283969608898,-1.57948358243,-1.63277327592,-0.583676142679,1.10740421863,1.29245346216,-0.316095189824
23,-1.23004842926,-1.19734777394,0.812019133804,1.61063689478,-1.56947633218,-0.403158470733,-1.68331380021,-1.7912463821,-0.205811218025,1.08007735535,1.04164104734,-0.339697472446
24,-1.70539004131,-0.771542659406,1.24339972143,1.8980434634,-1.72783148596,-0.460431583837,-1.86775365579,-1.90782516833,0.233386240732,0.951248968219,0.914656101142,-0.306439352065
25,-2.21610806954,-0.251616912604,1.51347802433,1.6846295221,-1.41489403347,-0.473320012913,-2.15749410257,-1.8136106977,0.488010530887,0.792845196892,0.931890059542,-0.358248032095
26,-2.46540098658,0.301545819569,1.76879166311,1.11165857735,-0.627135017368,-0.507818442179,-2.16438094541,-1.46477458079,0.454474327696,0.862580176219,0.928929412554,-0.405900222833
27,-2.22417767356,0.834517057383,2.1117272949,0.691651012146,0.195216955917,-0.519424253533,-1.68054238902,-1.11159744599,0.381878741087,1.06078371072,0.850285388208,-0.420290996196
28,-1.94847670999,1.34695262256,2.35142090289,0.306247184391,0.938251221551,-0.566167853023,-1.21799483747,-0.887514069116,0.169224580064,1.26309217327,0.850018601733,-0.47735508878
29,-1.69746812721,1.71884214729,2.46269120182,0.16823775782,1.27104047255,-0.853200585384,-0.776705753713,-0.873328733209,-0.137231063057,1.1934474047,0.950425374544,-0.591329623272
30,-1.40301375255,1.86355077867,2.4361812818,0.267758849712,1.23659470741,-1.35338467591,-0.44459907606,-0.976904877541,-0.606366945903,1.01132871135,1.06495384806,-0.774169637994
31,-1.12272118439,1.75618950768,2.30464479032,0.352257633033,1.2480520065,-1.94308171309,-0.402673939901,-0.940949926685,-1.21943206794,1.10627498239,1.06734710308,-0.876146290578
32,-0.898296156209,1.45393228017,2.07777385515,0.60267416142,1.16449421323,-2.41180974999,-0.462335543424,-0.816904025214,-1.57235283733,1.14017760477,0.960502862031,-0.872912709995
33,-0.818909160491,1.092636353,1.78714818438,1.17791959143,0.693329305936,-2.68074896087,-0.487996971068,-0.867127847607,-1.4725135421,0.919638311209,0.680414766643,-0.553242679064
34,-1.0426296129,0.900682592547,1.43857799278,1.6317609814,0.141024919761,-2.71845742503,-0.568042692195,-0.92163301583,-1.09672687466,0.490182772876,0.366542585657,0.0213324421019
35,-1.54904592769,0.822984799473,1.18070325242,2.01709232721,-0.368999273606,-2.46397641594,-0.341617301496,-0.943391943954,-0.603756317764,-0.167837626353,0.1794557899,0.479413263769
36,-2.33995386672,0.899631527277,1.07542257583,2.07344340673,-0.342684523387,-2.04260913352,0.042912881029,-0.796649935241,-0.276393874421,-0.768082366527,0.126475866019,0.529023369023
37,-3.19821745387,1.23375215519,1.08535778485,1.98778304287,0.103175165713,-1.57586448458,0.46964239722,-0.60058082376,-0.107635644961,-0.869728052151,0.0806819823886,0.570134273916
38,-3.96465454304,1.71154513869,1.26774145853,1.74715983813,0.817259968087,-0.988351050227,0.863315694106,-0.26621071701,-0.217971401102,-0.827902689953,0.0415195247734,0.418021364392
39,-4.29229312408,2.22906335401,1.63940627343,1.72157387933,1.66667228307,-0.458734315398,1.47867662982,0.197752912164,-0.258983831196,-0.498850559785,-0.0425318858901,0.321963525635
40,-4.31550587762,2.64017567474,1.98937877125,1.80668822381,2.66788956226,0.039867452263,2.11330080979,0.765174632899,-0.267228990648,-0.00982666697572,-0.0334004264025,0.235873106416
41,-4.3540451784,2.91684488676,2.11393890277,1.84330944075,3.68618510718,0.484640144568,2.60884567227,1.26915030942,-0.294294004589,0.231166002611,0.21640842905,0.0232957019207
42,-4.50772262385,3.08861987517,1.74898245107,2.01736773157,4.08379139184,0.829433684144,2.75525089444,1.57740656131,-0.347526265996,0.0309363113812,0.556155978344,-0.117490544396
43,-4.71991295404,3.25409144704,0.827282284302,2.4162740106,3.89863415467,0.888570900708,2.55483880301,1.61811618469,-0.370386005597,-0.0548977254356,0.762493492075,0.0421097517515
44,-4.74716877769,3.58690406659,-0.5005077475,2.76884866843,3.18721465182,0.86767416861,2.00107447507,1.58249416137,-0.394277530299,-0.289131559043,0.80691339517,0.124486206052
45,-4.60591719493,3.97857215843,-1.98719304864,3.12334606371,2.00197485359,0.797085165744,1.10231676937,1.48267627382,-0.407501948352,-0.712048666219,0.613829780022,0.186512674747
46,-4.08690135285,4.11624395525,-3.00320622193,3.71660531444,0.953625754634,0.559962911825,0.619590123331,1.33452282543,-0.158671264948,-0.879222461186,0.182531417378,0.217494019138
47,-3.71932750163,4.0709493989,-3.63485263441,4.23434809443,0.275619144427,0.334194423334,0.326494280886,0.920398937779,0.347203643025,-1.07707894328,-0.126508602198,0.283713870475
48,-3.71196432056,4.01840140445,-3.88063183234,4.18750533822,0.279523156608,0.26487125198,0.086706575528,0.130190808711,0.648651037998,-1.2468518167,-0.16445091857,0.192567809749
49,-3.63542108131,4.3383976378,-3.89994688454,3.50412829101,0.626046495458,0.48445029037,-0.276949793555,-0.926209797682,0.619188798861,-1.21403125009,-0.0584537343472,0.123059815145
50,-3.27698877557,5.07368202913,-3.84684809663,2.48870216474,0.874712840907,0.725564295709,-0.659913858843,-1.95063343966,0.211781581331,-0.826154001157,-0.00856814700385,-0.024177888175
51,-1.92210211686,6.06907444484,-3.66428292179,1.7042572128,0.526178935704,0.969612678191,-0.721769768053,-2.52164203876,-0.222154766472,-0.420770883425,0.0348671943652,-0.357180080963
52,0.933547053175,7.06984629409,-3.3726556533,1.07212904529,-0.251037687138,1.01287899593,-0.883244578828,-2.32063020062,-0.643302363232,0.210447439447,-0.126901753437,-0.515545151857
53,5.21137097386,7.86389136218,-2.98399305329,0.473547116892,-1.12150397984,0.7797297564,-1.36410299429,-1.49291858178,-1.11568009113,0.653039504472,-0.32859665556,-0.264109933696
54,10.4060867643,7.80713011855,-2.45227684226,0.198692278724,-1.75988621477,0.48437405332,-2.00518010178,-0.157107350212,-1.45219112133,0.735309183022,-0.437948558527,0.161127552259
55,15.4118524652,6.64117911245,-1.84780397506,0.388551985416,-1.65576419835,0.219515777641,-2.12450896075,1.26673342761,-1.51989809623,0.81490605759,-0.419248021413,0.514791953518
56,18.5557168427,4.2763935785,-1.28455330133,0.929409498998,-0.648214614444,-0.0146206946116,-1.80082882428,2.42558732572,-1.3783625833,0.628502240498,-0.217684481322,0.500441493391
57,18.8027166881,0.862838680351,-0.451622964944,2.14000009025,0.754847211984,-0.413342349673,-0.762472259023,2.81537882834,-0.805363953784,0.160142746646,-0.067439244295,0.389193895277
58,16.6276664844,-2.78563492603,0.475880025083,3.37338258546,2.26289920427,-0.694301726752,0.265094150574,2.18457429566,-0.169823061497,-0.0435571042656,-0.0625781870893,0.585914649753
59,13.0017249669,-5.33718738201,0.698652126589,3.87434740429,3.38682969046,-0.83565774242,0.464598588463,1.34909304741,0.366931929797,-0.378170369085,0.0219714428231,0.744715044912
60,8.54146146871,-7.07619649471,0.506246028186,3.77481035589,3.69607599233,-0.644549831411,0.238552025163,0.326871567388,0.197985664366,-0.795088909017,0.132000842589,0.599271998895
61,3.98714159967,-8.07195534522,-0.0481240625461,2.97268594483,3.84311237308,-0.401698343124,-0.457841004638,-0.348417657764,-0.287077063053,-0.657269203552,0.284465221921,0.583548807224
62,0.352824904319,-8.18684773169,-0.942801898435,2.30995125347,3.27721183839,-0.111979619624,-0.966659175102,-0.657216066965,-0.464854348492,-0.654217963452,0.489531323313,0.487842456397
63,-1.97374362374,-7.92331247514,-1.74715236032,1.829641897,2.34986329907,0.228786382313,-1.2442473505,-0.710980921314,-0.563140553972,-0.971850896151,0.702416552142,0.214335717566
64,-3.05522381246,-7.28585896046,-2.31779959175,1.22346008945,1.48934353057,0.334828959075,-1.50180930734,-0.297844582927,-0.459309912487,-1.18010092856,0.956346189192,0.0167714541939
65,-3.5300626907,-6.22821414429,-2.80352236517,0.404788049252,0.654089174787,0.0130381905108,-1.74022093102,0.37008807713,-0.527670558939,-1.18099451815,1.27010537013,-0.110077592086
66,-3.63443770903,-4.9627928506,-3.01776775706,-0.227656520814,-0.16515718534,-0.574776703058,-1.55299236381,0.887367809557,-0.614411312724,-0.956377072219,1.44478628702,-0.179759448414
67,-3.50962576801,-3.99365293899,-2.84657781529,-0.643258769807,-0.674953541927,-1.21749154366,-1.13894563804,1.09721823069,-0.65916354983,-0.41292404206,1.28321160749,-0.108007850795
68,-3.42215627197,-3.28790324229,-2.52643697476,-0.876455946236,-0.972601692606,-1.65769198139,-0.691980132334,1.09973814983,-0.764007148796,-0.0876060484168,0.944199694735,-0.19459073034
69,-3.15010643118,-2.63288968045,-2.11804871792,-0.874567577257,-1.18475735389,-1.95166306754,-0.144496803823,0.862815754703,-0.734602770245,-0.0172589710656,0.548924008127,-0.0713289904525
70,-2.89322361932,-1.70206911631,-1.9156493865,-1.08753685277,-1.40413595212,-2.29039248918,0.129228331387,0.606859961885,-0.418738602424,0.0597118415999,0.201405720792,0.639915166133
71,-2.81709208893,-0.616186371057,-1.89637104633,-1.52671504182,-1.5633524193,-2.52618094265,0.299192053092,0.472830752575,-0.160988200036,-0.0752299472165,0.0471919166801,1.19302690894
72,-2.89277763648,0.318223282038,-1.86220346378,-2.21529689774,-1.48467513036,-2.57827050864,0.319776948316,0.634813116506,-0.177809191582,-0.451759821627,0.00818351428895,0.999006664192
73,-2.97453220779,1.26941419908,-1.86169993335,-3.17252337146,-0.951804871587,-2.59915517235,-0.0166352725627,0.901086403875,-0.341792941106,-0.493958050325,-0.0102354427781,0.554873158391
74,-2.72812215718,2.09886629232,-1.84555217616,-3.83880408361,-0.377798132455,-2.47798795032,-0.3662076794,1.37594527198,-0.524524896447,-0.437939543944,-0.0603445201556,-0.267376423274
75,-2.01346509043,2.46634309391,-1.68618673528,-3.72355441887,-0.0141358190717,-2.49392220685,-0.366223766504,2.0115326637,-0.186164961649,0.0473905294484,-0.0996953655589,-0.780759286408
76,-1.59727153798,2.04448952,-1.56912585655,-2.8521572737,0.0886314458381,-2.50399881281,-0.251637623722,2.4164758369,0.137150487416,0.754241041071,-0.207348534351,-1.22283612361
77,-1.74515625771,1.00371319125,-1.58344597516,-1.55473715546,-0.143156198558,-2.39534088163,-0.289201705926,2.47160303174,0.322262256142,1.21756564102,-0.377047560663,-1.70323042697
78,-2.06188506871,-0.330076814371,-1.49388762067,-0.264574945901,-0.314840598335,-1.97116298923,-0.328656220371,2.39679617236,0.405574550127,1.56418820814,-0.629947690898,-2.18110777384
79,-2.43512965876,-1.48627901118,-1.49296293612,0.887517037154,-0.632283535094,-1.34546435254,-0.472777263672,2.14284582,0.627076586211,1.99299107331,-1.04402681493,-2.04112068999
80,-2.88541549781,-2.1067761674,-1.83991741426,1.66539835385,-1.28524265666,-0.492102703495,-0.665392975399,1.84007700001,0.720940296983,2.05852370448,-1.40392651752,-1.75072118321
81,-3.41652962819,-2.33829140069,-2.37314423284,2.22957873068,-2.08035243829,0.275133664418,-0.672616324236,1.50468758734,0.899504202301,1.93020569399,-1.63024547173,-1.2477741535
82,-3.95039283053,-2.34509157092,-2.8257159525,2.67494184752,-2.78029052688,0.75533603738,-0.271610367909,1.15618615564,1.33184850217,1.75123000235,-1.71554506615,-0.663079753183
83,-4.20546092835,-2.09830309929,-3.13231763635,2.64125408113,-3.05927238855,1.0858267271,0.191464511426,0.797093253988,1.92627903123,1.49201801498,-1.58402498755,0.0232680314985
84,-3.97665642602,-1.75903992824,-3.05996260705,1.68385923755,-2.39457557244,1.67147098728,0.317325651495,0.5929494779,2.12998873306,1.01318003256,-1.18920979567,0.266229357273
85,-3.37659249967,-1.17543932286,-2.83150323599,0.127440079161,-1.18321498472,2.06169635251,-0.0324863975493,0.253017801674,2.02932271159,0.613344151212,-0.649996376314,0.793480719498
86,-2.57915553131,-0.322284309516,-2.67788867116,-1.52059671165,-0.0811819013292,2.42262886326,-0.528510436348,-0.193606745001,1.52956638715,0.134289456157,-0.122757052155,1.00611477133
87,-1.05286861353,0.308580565742,-2.12724440713,-2.68859524411,1.04259197026,2.77772757033,-0.382591523061,-0.321072382138,1.09656431161,-0.0737583578359,0.316711688582,0.85009509439
88,0.535394392342,0.568244864638,-1.56058471204,-3.33868995322,2.09091425832,3.25346182618,-0.0522553510595,-0.409015707751,0.749108791354,0.097851756016,0.561565916776,0.633672990641
89,1.91706179286,0.541661726884,-1.24919571295,-3.54359699097,2.69947136036,3.65094778845,0.307984643768,-0.279263319808,0.259827617762,0.417525134029,0.667043808229,0.0126713687627
90,3.00912985725,0.374692286421,-1.23067143584,-3.26228344874,2.44970775771,3.59012965319,0.712988237139,-0.322832589107,-0.166580023944,0.574011403918,0.536307716616,-0.301916217969
91,3.48236307429,-0.0122641340007,-1.49060605785,-2.61611084476,1.52235045287,3.29512760538,1.09295436848,-0.684291720911,-0.485167961478,0.518418643771,0.306783384263,-0.350222229366
92,3.29773107913,-0.714460770827,-1.84045733123,-1.85831351901,0.407536533277,2.81226656843,1.50838284657,-1.07616862603,-0.859959746329,0.360177995412,0.0376895191311,-0.563800026881
93,2.85452634599,-1.10156172688,-2.31086871539,-1.2678707523,-0.748056165104,2.2059486262,1.85387452144,-1.32575031948,-0.921316806682,0.135511049826,0.0152828189012,-0.558916094834
94,2.15830464939,-1.38741755899,-2.79054735698,-0.84339816258,-1.93912168721,1.4185394493,2.12884770684,-1.48366366783,-0.692889441011,-0.191485062685,0.195910562577,-0.302247482862
95,1.57946888916,-1.51945073777,-3.13775248071,-0.564326007097,-2.87258513157,0.479690409197,2.5056060457,-1.63772972309,-0.241499344796,-0.525913157877,0.472894059861,0.299534474288
96,1.48414146119,-1.3153965529,-3.12544718932,-1.15508685324,-2.74757111509,-0.278268565568,2.81950059778,-1.58142349337,-0.0919997768389,-1.07010448045,0.875852178838,0.477132003339
97,1.74992918359,-0.887253151686,-2.82491756704,-2.31838817941,-1.53842597183,-0.957958110056,2.83274952687,-1.25526423049,-0.0516913948483,-0.829981751763,1.23694681618,0.731749783645
98,2.23236424092,-0.605087175112,-2.23012901959,-3.22128227951,-0.0346781922315,-1.30964494835,2.98009052954,-0.76629932346,-0.0080817881482,-0.0116872099134,1.36826868972,0.600940541303
99,2.52540541899,-0.726379715936,-1.65805457242,-3.3801566201,1.01833004113,-1.13726833519,3.07424700936,-0.344295947767,0.00918454897661,0.842352388646,1.13471531947,0.0679693287666
100,2.23012313304,-1.47630862111,-1.24693529659,-3.1386193531,1.84866176355,-0.525658422971,2.73250644579,0.125431718273,-0.288543552336,1.74085867668,0.578894828355,-0.769182454934
101,1.5715939084,-2.48968538417,-1.01218187211,-2.39396027139,1.90109757943,0.255365630674,2.16336407468,0.268031264954,-0.608304124445,2.0330144053,-0.0898303702706,-1.35550792205
102,1.00862653753,-3.30208328586,-0.700708043975,-1.48887553026,1.42233252055,0.752266449042,1.49122757083,-0.0344876252471,-0.839257538779,1.87853340594,-0.806050777104,-1.43631974114
103,0.801161630264,-3.71953056351,-0.201796310115,-0.885891826387,0.762834572387,0.747084254605,0.799926037562,-0.601583202426,-1.10296010961,1.40827811716,-1.58337695877,-1.05023374689
104,0.983023615491,-3.71482694993,0.551339264432,-0.953210031907,0.441136670705,0.274845556354,0.0193840900795,-0.959696045149,-1.71661724457,0.542580137612,-2.37552534815,-0.910992944546
105,0.858606407758,-3.42845737871,0.816561855379,-0.707007140129,-0.105141196358,-0.154014845286,-0.311883957103,-1.25150725337,-1.82384656313,-0.0900675448902,-2.77219332852,-0.708167550612
106,0.774441660855,-2.85371747469,0.78219823884,-0.291741015523,-0.719970944607,-0.662966352644,-0.276653587109,-1.46523279666,-1.36842143579,-0.715875682039,-2.91172032803,-0.162314083287
107,0.764029906312,-2.07613518788,0.601047540291,0.0114941859129,-1.15224236226,-1.05573497036,-0.0371230208874,-1.63084768925,-0.475151215718,-1.43118238631,-2.79546532941,0.485551778056
108,0.69852950508,-1.27221507237,0.414147264347,-0.352225480035,-0.8834902386,-1.05527202087,-0.0278045841316,-1.56662199877,0.249218126695,-2.21241646425,-2.50287488505,0.563762690316
109,0.812873892703,-0.500907037359,0.453911405085,-1.01300088752,0.213477240856,-0.956834421625,0.0756829371977,-1.37733617793,0.698348721431,-2.46136900065,-2.2422801237,0.353049724465
110,0.622031302729,0.183382822824,0.442469142353,-1.79862676237,1.41523328143,-0.639577616846,0.116980276867,-1.05693090018,0.682471151941,-2.22438817592,-1.99001805429,-0.0491365253477
111,0.325115844718,0.596497214725,0.466729177284,-2.04691930439,2.10864206308,-0.200665873633,0.428399013071,-0.570708540655,0.646011269814,-1.7320548387,-1.70862082806,-0.37371036917
112,-0.0935700512381,0.660144180806,0.614250218289,-1.89487409698,2.44567765864,0.258023299846,0.894443683808,-0.0721471781155,0.501740849799,-1.00846467046,-1.40411030175,-0.615212424098
113,-0.663036231157,0.486666132157,0.817817284131,-1.30049491188,2.20022724972,0.619330504593,1.35865760495,0.0100431897001,0.0988629840865,-0.452330374552,-1.18458916463,-0.661781697865
114,-1.15142866512,0.390053274806,1.01389196217,-0.76929161424,1.9241052782,0.806855847427,1.47894083743,-0.127165070713,-0.527705534627,-0.00895850004475,-1.08353378835,-0.667845641095
115,-1.40578843482,0.356570159424,1.16341544515,-0.147279204085,1.41916824132,0.659945029727,1.38829766603,-0.342427538079,-0.977996848731,0.279797155834,-1.13801249423,-0.426968020381
116,-1.57294557941,0.47143852625,1.10612216491,0.475206158811,0.736338890547,0.464498243665,1.11633752001,-0.743664814763,-1.55263124624,0.358256181035,-1.30904553786,-0.121678997397
117,-1.68581778726,0.709000378206,0.903040203682,1.12653659665,-0.101562800874,0.171493306204,0.914367280498,-1.1947730403,-1.78331001567,0.222092071903,-1.42312927835,0.293814685831
118,-1.62065196821,0.903378566472,0.747612549845,1.7153079075,-0.802328244064,-0.258665529138,0.872327396528,-1.38655522598,-1.37356654617,-0.0685514798899,-1.38646661889,0.703373963617
119,-1.40486019849,1.05247163919,0.545012450792,1.72657517453,-0.98505907497,-0.81134462044,0.732553888819,-1.20256899943,-0.545687364664,-0.312160221755,-1.17316743145,1.14966016221
120,-1.29066931728,0.901054266528,0.209605731103,1.06452034583,-0.589045656526,-1.34247938351,0.258716276663,-0.596020507092,0.326397446762,-0.329994342975,-0.80952931608,1.36638556594
121,-1.22681740607,0.759370594333,-0.224164721495,-0.220237648997,0.329075911096,-1.93865846045,-0.604784976667,0.212477360114,1.11728340373,-0.210105896958,-0.331577366818,1.65431299967
122,-0.958247484927,0.638127250602,-0.63095014898,-1.25878546332,0.9878607046,-2.09136652572,-1.19388939347,0.552067363336,1.1920259462,0.0660489617781,-0.0147407299105,1.85736728379
123,-0.270811665211,0.513150556631,-0.749691903535,-1.64961378724,1.2143360984,-1.8603895614,-1.18451125005,0.566435347251,1.22669498633,0.133743317643,0.246153983011,1.90494344232
124,0.566923123976,0.428988631257,-0.60647793356,-1.72413770299,1.09625988898,-1.56469306336,-0.941253306119,0.57377800256,1.2183246016,-0.0880506168603,0.414991140976,1.65529695172
125,1.37257769649,0.492706057163,-0.337006705176,-1.74590970874,0.726558096688,-1.30556731273,-0.739602765112,0.387109753928,0.851812325085,-0.354491031258,0.407364516338,1.29958156999
126,2.12803457161,0.670227584075,0.104087459913,-1.87182903805,0.42342420577,-1.1322040338,-0.605711796965,0.172913619436,0.354796364753,-0.449382345908,0.221609990148,0.979145354155
127,2.90168460168,0.928783257306,0.671314313162,-2.05337362129,0.117890374939,-1.15481455172,-0.479762456574,-0.0893528160186,-0.00695841197907,-0.596938885605,-0.0753192686673,0.734467623912
128,3.3622701658,1.12397175221,1.07829434884,-2.33769686899,-0.371483083584,-1.36001790925,-0.499542500444,-0.251074468346,-0.114490054359,-0.744886160911,-0.271321442831,0.580382684974
129,3.74663651918,1.07607823138,1.54036940024,-2.20666008966,-0.911715819827,-1.52108613534,-0.136076673444,-0.319516215689,0.129458319667,-0.873645946463,-0.345459273671,0.379953790949
130,3.80490871305,0.819843592969,1.99671659105,-1.62224320547,-1.41439497327,-1.44289715236,0.430747959027,-0.265910413096,0.845359463134,-1.04856276529,-0.238615705747,0.0314407373153
131,3.36293516762,0.574336870201,2.12454495033,-0.847704257938,-1.72396422447,-1.18688903115,0.782885088841,-0.147849143075,1.92285771883,-0.955015928497,-0.0697089166816,-0.0757816816228
132,2.70752193514,0.307527253359,2.13799165689,-0.331967578293,-1.22671777926,-0.748015709266,0.749109940118,0.187944683285,2.84548927443,-0.819153161571,0.0731604197846,-0.419350603293
133,1.88818486923,0.355225105122,2.0456315297,-0.404289682665,-0.126751544411,-0.352905169311,0.126547283187,0.404349790667,3.43039643794,-0.721067389445,0.153672045459,-0.784770351792
134,1.0184373366,0.704723896619,1.80015769141,-0.855283278272,1.08144554255,-0.0272899016993,-0.862632901294,0.39258648253,3.67537619916,-0.596065014865,0.159342480176,-1.05069004619
135,0.848009307272,1.13016289838,1.82353263187,-0.901529352436,1.94432781106,0.252210342876,-1.34225545255,0.0373796323212,3.55965504771,-0.458286688319,0.0523919276555,-1.46539352894
136,1.13816780066,1.50540853196,1.94396810517,-0.860573779635,2.23157316415,0.304394445534,-1.39720477734,-0.512387560703,3.18772621419,-0.31851943918,0.0183717139218,-1.60941663281
137,1.48489702262,1.6669943957,2.01724736698,-0.955523064032,2.04773521526,0.293770554283,-1.34872613358,-0.976663099724,2.50153316456,-0.248826540158,0.0446577093246,-1.58211236199
138,1.90350195031,1.35623633577,2.05885598556,-0.603765535183,1.21055229612,0.331816902685,-0.935457999027,-1.38236821788,1.74994030971,0.0502034635617,-0.0278603164903,-1.39963664565
139,2.3592089088,0.78796839735,2.06712265749,-0.225179440873,0.306339469312,0.373170992617,-0.521496465689,-1.61257566656,0.967628538004,0.492632477711,-0.152569671617,-1.2199610682
140,2.70753693087,0.200473662448,1.97350095314,-0.0630399028924,-0.774040407137,0.352326981816,-0.278848334805,-1.50914375316,0.273380012986,0.538506199403,-0.0864337858302,-1.13516587103
141,3.32898289817,-0.206794308038,1.9206137747,0.528039414615,-2.34793115956,0.262327931442,0.465366894098,-1.24757320698,0.0466778262147,0.249731836135,0.23988607397,-0.948362118478
142,4.235505628,-0.597460927911,2.04067923088,1.53374482916,-3.9873002781,0.184773797871,1.8488290365,-0.564735503483,0.382797404482,-0.169749835906,0.81530327319,-0.906497583678
143,5.04783064098,-1.01464406809,2.06834249172,2.56069653453,-5.48772450746,0.254474193495,3.40596866284,0.289714610152,0.957245728367,-0.98539216008,1.57234478205,-1.02113441068
144,5.93682631167,-1.58645610276,2.15869289265,3.68247024872,-6.7913207982,0.795050892379,5.31008174508,1.08598464148,1.33879798077,-2.20067935685,2.34303353265,-1.87250220657
