,YYYYMM,DATE,34042.0,34050.0,34056.0,34059.0,34099.0,34103.0,33990.0,33999.0,34004.0,34007.0,34098.0,34102.0,50324.0,50333.0,50335.0,50151.0,50157.0,50160.0,50232.0,50239.0,50241.0
13,200302,24038,169977.0000000014,674437.000000001,1.5152181731536984e-09,313030.00000000204,74280.99999999985,1231725.0000000035,2.999999999999988,24.000000000000014,2.353672812205332e-14,5.000000000000027,5.0000000000000036,37.00000000000009,46421317.00000001,14236704.00000006,46419132.00000008,686.0000000000002,444.00000000000114,490.00000000000057,14702928.980000015,5836477.6300000185,15258556.980000015
14,200303,24039,167916.00000000244,476916.9999999996,239753.99999999965,179332.99999999985,136564.99999999965,1200484.9999999984,2.9999999999999925,16.999999999999996,1.9999999999999996,7.000000000000008,4.999999999999985,33.99999999999998,46955764.99999985,14712366.999999879,50190989.99999984,690.9999999999978,453.9999999999973,533.9999999999982,15004849.799999952,5981230.229999961,16573745.579999946
15,200304,24040,37606.00000000185,910917.0,8959.00000000083,602372.9999999994,56839.00000000032,1616694.0000000033,2.000000000000016,30.00000000000005,2.0000000000000178,7.0000000000000195,6.0000000000000195,47.00000000000011,47875983.99999992,15226460.999999993,52249144.999999925,705.9999999999984,464.99999999999926,554.9999999999991,15153730.479999967,6132024.239999995,17076058.69999996
16,200305,24041,1541096.0000000014,625439.9999999987,108225.99999999907,3018233.000000002,361185.00000000023,5654180.000000004,14.000000000000021,28.99999999999998,3.9999999999999907,16.0,16.000000000000007,79.0,49258301.999999896,15546712.99999987,52583481.99999985,736.9999999999982,462.99999999999704,571.9999999999982,15674433.149999958,6246668.269999957,17557795.429999936
17,200306,24042,529198.9999999992,470388.9999999983,3383.9999999998545,1343254.9999999988,122159.00000000013,2468385.999999997,4.999999999999993,19.999999999999986,0.999999999999996,7.000000000000002,7.000000000000011,39.999999999999986,51762936.99999996,17231803.00000009,54320097.99999995,746.9999999999992,482.0000000000009,599.9999999999993,16122830.979999969,6658751.33000002,18433089.72999998
18,200307,24043,687272.9999999999,900883.9999999994,35054.00000000119,1653511.9999999993,240242.9999999998,3516966.0,6.000000000000016,33.0,4.000000000000002,23.000000000000004,6.000000000000012,72.00000000000006,54370187.00000003,18188511.000000075,57148746.00000005,783.0000000000005,493.0000000000016,623.0000000000007,16716335.43,6914487.280000021,18990242.970000017
19,200308,24044,-1.949956640601158e-09,1900377.0,555051.0,431027.99999999895,331445.9999999996,3217901.9999999995,-1.5987211554602254e-14,30.999999999999975,1.0000000000000004,3.999999999999998,7.999999999999985,43.999999999999986,57771444.999999866,20081726.999999985,60628003.999999866,829.9999999999983,522.9999999999993,670.999999999999,17909899.069999963,7439081.469999991,20518706.829999957
20,200309,24045,661752.0000000013,375219.9999999985,44152.99999999897,438537.99999999773,56293.99999999929,1575956.9999999944,4.999999999999989,15.99999999999995,1.9999999999999887,10.999999999999975,6.9999999999999645,40.99999999999987,57625159.99999982,20642761.999999817,61077393.99999978,833.9999999999972,540.999999999996,678.9999999999978,18148397.15999995,7627009.319999944,20779972.039999925
21,200310,24046,334440.0000000008,488286.99999999994,18564.000000000127,992740.9999999984,206494.99999999994,2040526.999999998,6.999999999999975,19.999999999999996,2.999999999999995,11.999999999999996,11.000000000000007,52.99999999999997,58013801.000000045,21057053.000000015,62245900.99999999,841.0000000000005,550.0000000000001,706.0000000000005,18162139.150000013,7689758.430000009,21614667.560000002
22,200311,24047,21148.00000000086,170563.99999999983,51906.000000000335,470889.0000000008,73692.99999999959,788200.0,0.9999999999999925,8.999999999999996,3.000000000000005,10.000000000000023,4.000000000000004,27.000000000000014,61549907.000000075,22871804.00000017,63868888.000000164,893.0000000000013,584.000000000003,732.0000000000014,19198824.51000005,8227283.11000005,22587615.490000043
23,200312,24048,33120.00000000159,498871.00000000035,212683.99999999927,886538.9999999993,154089.99999999965,1785303.9999999974,1.9999999999999805,15.999999999999995,2.999999999999997,16.999999999999996,7.999999999999984,45.99999999999992,61940418.99999975,24322043.99999979,65936691.99999974,902.9999999999967,602.9999999999944,755.9999999999967,19389302.709999934,8645552.149999922,23521824.009999905
24,200401,24049,137252.99999999904,197303.0000000002,1.8917489796876907e-10,394336.0000000014,228677.00000000047,957569.0000000045,3.0000000000000293,10.000000000000039,1.6653345369377348e-15,9.000000000000021,11.000000000000018,33.0000000000001,67204742.00000015,25644950.00000017,67590405.00000016,964.0000000000024,630.0000000000032,785.0000000000023,20635590.59000003,9089564.650000056,24220557.420000073
25,200402,24050,260266.00000000175,124175.00000000065,44813.0,620511.0000000016,12620.000000000204,1062385.0000000028,4.000000000000001,8.000000000000025,3.0000000000000053,9.000000000000028,3.000000000000014,27.000000000000064,67501769.00000001,27318581.000000097,69518131.00000006,979.0000000000009,758.0000000000014,823.0000000000002,20795109.28999999,10118969.950000033,25254500.14000003
26,200403,24051,1185368.9999999988,192614.00000000012,15844.000000000338,292010.0000000001,5176.000000000147,1691012.9999999995,12.000000000000012,9.000000000000009,1.0000000000000073,8.00000000000003,3.000000000000007,33.000000000000064,68802697.99999987,27499423.00000001,71341545.99999988,983.9999999999984,764.9999999999989,842.999999999998,20923865.45999995,10216713.589999992,26003095.13999997
27,200404,24052,1001729.0000000007,239546.00000000128,5640.000000000519,78006.00000000239,58194.00000000078,1383115.0000000056,17.00000000000003,16.000000000000025,1.0000000000000082,3.000000000000036,9.000000000000039,46.00000000000013,71273361.0,28839026.000000037,72291631.99999999,1005.0000000000002,772.9999999999998,869.9999999999995,21416768.970000003,10402767.38,26972906.840000007
28,200405,24053,806490.0,209160.99999999977,17685.000000000415,3.183231456205249e-10,82720.00000000015,1116056.0,8.999999999999993,15.000000000000007,1.0000000000000044,4.829470157119431e-15,7.000000000000008,32.000000000000014,74377492.99999997,31255894.000000138,73531645.00000001,1032.9999999999995,812.0000000000019,884.0,22228927.52,11220744.93000003,27561136.309999995
29,200406,24054,732881.0000000016,125432.00000000006,5.902620614506304e-10,48624.000000000444,2542.999999999749,909480.0,9.999999999999984,7.999999999999978,6.217248937900877e-15,3.000000000000004,2.0000000000000036,22.999999999999964,74185100.9999998,31778899.99999991,74131749.99999979,1030.9999999999975,818.9999999999972,901.9999999999977,22116473.669999946,11416068.929999964,28597947.42999994
30,200407,24055,366927.9999999993,211296.0000000013,82641.00000000036,183909.00000000076,16395.000000000226,861169.000000001,6.999999999999984,8.000000000000034,2.000000000000006,7.000000000000027,2.0000000000000004,26.000000000000032,74279754.99999985,32395594.00000009,74743231.99999996,1036.9999999999984,848.0000000000007,904.9999999999992,22181165.37999996,11843097.270000024,28701944.419999965
31,200408,24056,164723.00000000058,124425.99999999953,18050.000000000004,28446.00000000109,37214.00000000042,372859.0000000006,4.000000000000002,11.000000000000021,1.0000000000000004,2.0000000000000204,5.000000000000004,23.000000000000043,77419789.0000001,33899018.0000002,74362665.00000015,1066.0000000000016,888.0000000000043,918.0000000000019,22913860.090000037,12359528.170000074,28690051.890000056
32,200409,24057,387116.00000000105,80010.00000000052,2.523847797419876e-10,15356.00000000112,76686.99999999981,559169.0000000024,7.000000000000002,6.999999999999996,2.7755575615628914e-16,1.0000000000000115,5.9999999999999964,21.000000000000004,77128106.99999987,33473640.000000034,75405004.9999999,1065.999999999998,888.9999999999998,940.9999999999984,23160116.249999944,12345829.760000011,29263980.039999966
33,200410,24058,234755.99999999974,82361.99999999997,6827.999999999317,49629.000000000044,17177.99999999957,390752.99999999866,3.9999999999999956,4.999999999999989,0.9999999999999891,4.000000000000002,4.000000000000001,17.99999999999997,77548597.99999994,33836451.00000012,77573475.99999997,1053.9999999999989,898.0000000000023,970.9999999999997,23262889.409999974,12538685.980000045,30928804.460000005
34,200411,24059,220234.00000000122,7915.999999999622,60960.999999999425,15186.999999999725,6981.999999999376,311279.99999999756,4.999999999999993,1.9999999999999791,1.0000000000000009,0.9999999999999915,1.9999999999999654,10.999999999999925,79566415.99999987,34518698.99999991,77526184.99999979,1096.9999999999977,917.9999999999983,974.9999999999982,23993681.629999954,12787490.98999998,31098395.56999995
35,200412,24060,377923.0000000018,193369.0000000013,36953.99999999957,56113.999999998996,39481.99999999997,703842.0000000007,5.000000000000001,11.000000000000007,0.9999999999999918,1.9999999999999993,1.9999999999999971,21.000000000000014,80180969.99999979,35578417.99999994,77493293.99999982,1109.9999999999973,925.9999999999978,997.999999999998,24586135.56999995,13084737.009999972,31425717.25999994
36,200501,24061,221884.00000000076,48511.9999999998,-2.000888343900442e-11,31101.000000000415,92058.9999999998,393556.0,3.9999999999999893,6.999999999999981,-1.6653345369377348e-16,0.999999999999986,20.99999999999999,32.999999999999964,82327843.99999993,36285896.999999955,78483053.9999999,1128.9999999999986,949.9999999999989,1013.9999999999991,25097030.669999976,13449664.819999987,31951252.079999983
37,200502,24062,587152.9999999994,168372.00000000067,2.0622792362701148e-10,34949.000000001106,31293.00000000036,821767.0000000033,10.000000000000028,8.000000000000014,1.1546319456101628e-14,2.000000000000005,5.000000000000025,25.000000000000092,92772388.00000003,38150806.00000021,78026440.00000015,1318.0000000000005,1098.0000000000032,1035.0000000000014,28227355.030000024,14643469.520000055,32162476.420000046
38,200503,24063,658184.0000000007,281952.9999999993,-7.356106834777165e-10,43752.0000000008,45168.99999999978,1029057.9999999979,5.999999999999986,8.999999999999948,5.204170427930421e-16,2.000000000000015,3.9999999999999862,20.999999999999925,92534074.99999978,39099616.999999836,79333177.99999976,1316.999999999996,1127.999999999996,1063.9999999999968,28164980.50999993,15080563.659999942,33148750.92999988
39,200504,24064,253832.00000000067,244180.9999999997,-1.2511236491263844e-10,32329.000000001342,83198.99999999958,613540.9999999992,5.999999999999981,7.999999999999981,2.733924198139448e-15,1.0000000000000204,1.9999999999999873,16.999999999999968,91682723.99999978,39808330.00000004,79907592.99999987,1315.9999999999973,1149.999999999999,1092.9999999999989,28019909.49999995,15445467.579999996,33881598.44999995
40,200505,24065,385633.99999999854,68863.99999999975,8.377583071705885e-10,1.0913936421275139e-09,1044.9999999999272,455543.00000000116,4.9999999999999964,3.9999999999999964,1.4377388168895777e-14,1.4765966227514582e-14,1.9999999999999851,11.0,90640738.99999984,39901523.00000006,80708337.99999996,1315.9999999999986,1191.9999999999998,1111.9999999999995,27840469.289999977,15791470.950000014,34195860.349999994
41,200506,24066,112415.9999999984,55349.99999999951,43714.99999999974,79134.00000000182,32459.0000000007,323074.0000000027,2.0000000000000235,5.000000000000009,2.0000000000000075,3.0000000000000373,5.0000000000000275,17.0000000000001,90321293.0,40946094.000000164,83746676.00000003,1330.0000000000002,1219.000000000002,1138.0000000000014,28164612.9,16309425.720000042,35231288.020000055
42,200507,24067,489241.00000000047,3733.9999999993033,-2.928572939708829e-10,1.4151737559586763e-09,13245.99999999965,506220.9999999987,4.999999999999987,0.9999999999999833,2.1094237467877974e-15,7.327471962526033e-15,2.9999999999999982,8.999999999999982,91352159.99999987,41392389.99999993,83474525.99999979,1344.999999999998,1229.999999999998,1155.999999999999,28540393.999999966,16474354.229999976,35315580.71999996
43,200508,24068,165632.99999999988,10258.999999999807,7.321432349272072e-10,113449.00000000125,16918.999999999985,306259.99999999994,3.999999999999986,1.999999999999995,8.881784197001252e-16,3.0000000000000084,3.0000000000000067,11.999999999999995,90272540.99999991,42931564.00000015,84394483.00000001,1350.999999999999,1287.0000000000011,1147.0,28604025.01999999,17146786.19000004,35361018.18999999
44,200509,24069,258347.00000000084,15263.000000000291,36313.00000000053,16136.000000000451,10574.000000000362,336633.00000000105,6.999999999999976,1.999999999999988,1.0000000000000049,1.00000000000001,3.0000000000000195,14.0,89622609.99999988,43186812.00000019,84582310.0,1344.9999999999986,1293.0000000000011,1152.999999999999,28593426.799999967,17215397.030000035,36286463.729999974
45,200510,24070,113570.99999999972,-6.616573955398053e-10,4.747562343254685e-10,3.5015546018257737e-10,25311.999999999793,138882.99999999988,1.9999999999999847,-3.1585845050585704e-14,-5.9396931817445875e-15,-3.594347042223944e-15,1.9999999999999842,3.9999999999999303,87415003.99999978,44195579.99999989,83527390.99999969,1326.9999999999966,1299.9999999999943,1149.9999999999966,28217873.33999993,17431450.859999932,36130068.76999988
46,200511,24071,351339.00000000047,5170.000000000569,7.707967597525567e-10,37756.00000000012,-3.701643436215818e-10,394265.0000000038,8.000000000000014,0.9999999999999986,3.4139358007223564e-15,2.0000000000000107,1.326716514427062e-14,11.00000000000004,86465565.99999996,43851364.000000045,83349890.99999994,1309.9999999999986,1286.9999999999993,1150.9999999999993,27867071.519999973,17273834.280000016,36238130.389999956
47,200512,24072,269458.9999999987,142764.99999999886,16524.999999999487,36664.999999999105,9383.99999999989,474797.9999999965,8.999999999999991,3.999999999999959,1.9999999999999927,1.0000000000000002,3.999999999999999,19.999999999999925,85679333.99999991,44949066.00000001,81689119.99999999,1292.9999999999977,1323.9999999999989,1138.9999999999989,27779151.659999967,18009027.520000007,35764330.06999998
48,200601,24073,154821.99999999718,-1.8917489796876907e-10,-1.647094904910773e-09,32752.999999999833,79274.99999999965,266849.99999999814,7.000000000000008,-4.8183679268731794e-14,-1.6209256159527285e-14,1.9999999999999982,11.000000000000004,19.999999999999936,87862623.00000003,47617829.00000003,80071934.00000004,1310.9999999999998,1377.0000000000007,1122.0000000000002,28124689.060000002,18902946.93000002,35338732.67
49,200602,24074,331995.00000000076,3167.0000000013442,4.2450665205251426e-10,52070.00000000039,90453.99999999987,477686.00000000256,10.000000000000004,1.0000000000000213,7.882583474838611e-15,1.0000000000000149,3.9999999999999982,16.000000000000046,92692080.99999997,51168887.00000011,81389911.99999996,1387.9999999999995,1624.0000000000025,1150.9999999999998,29337156.459999956,21138689.870000035,35740321.34999997
50,200603,24075,708802.9999999971,160019.00000000044,-3.979039320256561e-10,45254.000000000335,44940.99999999994,959017.0000000008,15.999999999999995,7.9999999999999964,-5.065392549852277e-15,2.0000000000000053,3.000000000000008,29.000000000000004,92728670.99999988,53833308.99999997,82789272.99999982,1384.9999999999982,1646.999999999999,1167.9999999999995,29277530.299999956,21652444.919999998,36350443.579999946
51,200604,24076,724761.9999999995,104240.00000000023,3.375930646143388e-10,15356.000000000222,3809.999999999765,848168.0000000008,11.99999999999999,4.999999999999999,4.801714581503802e-15,1.0000000000000029,1.999999999999991,19.999999999999986,96954441.99999979,60185338.99999988,90411111.9999997,1402.9999999999961,1735.9999999999975,1241.9999999999968,29979131.899999943,23299699.119999964,39192526.249999925
52,200605,24077,708868.9999999987,92199.99999999833,-5.7616489357315e-10,-1.4456418284680694e-09,2005.9999999993838,803074.999999994,8.999999999999982,5.999999999999958,-7.147060721024445e-15,-6.328271240363392e-15,0.9999999999999788,15.999999999999904,97375389.99999987,61933866.99999987,93972353.9999998,1414.9999999999977,1807.9999999999982,1278.999999999998,30174752.639999952,24080182.60999996,40329753.03999997
53,200606,24078,248811.99999999808,80720.00000000087,83582.00000000128,8.686882324582257e-10,14829.999999999662,427944.00000000384,12.000000000000007,4.00000000000003,2.0000000000000093,3.605449272470196e-14,6.0000000000000275,24.000000000000114,98138628.99999985,64448565.0,92814516.99999994,1407.9999999999982,1828.9999999999982,1273.9999999999982,30356218.769999944,24608475.479999986,39947834.679999955
54,200607,24079,217005.99999999994,56122.00000000065,67269.00000000012,26762.99999999889,24625.999999999945,391785.9999999985,7.99999999999997,1.9999999999999845,2.9999999999999987,1.0000000000000009,2.000000000000006,15.999999999999975,99184981.9999998,66129450.00000006,96211080.99999991,1425.9999999999977,1850.9999999999984,1296.9999999999982,30773202.039999943,25190787.919999987,41171115.44999995
55,200608,24080,223046.99999999808,173889.99999999738,-2.091837814077735e-10,-1.8026184989139438e-09,21709.999999999392,418646.99999999267,6.9999999999999645,5.999999999999891,-1.0658141036401503e-14,-3.397282455352979e-14,4.999999999999969,17.999999999999787,100368213.9999997,73884114.99999957,97411790.99999955,1462.999999999996,1979.99999999999,1328.9999999999955,31324022.589999907,27438428.84999986,41604602.74999987
56,200609,24081,322367.00000000047,54372.00000000047,19900.000000000684,-3.1582203519064933e-10,69310.00000000003,465949.0000000006,9.999999999999984,3.9999999999999574,0.999999999999996,-8.694434061595757e-15,6.999999999999975,21.999999999999908,98125882.99999975,78946654.99999966,101777733.99999958,1436.9999999999961,2026.9999999999923,1364.999999999996,30828071.459999904,28602174.279999893,42673793.90999986
57,200610,24082,179965.9999999987,11052.000000001493,1.610715116839856e-09,30507.00000000149,23324.00000000053,244849.00000000693,7.000000000000032,3.000000000000056,1.9761969838327786e-14,2.0000000000000355,5.000000000000048,17.000000000000192,100351019.00000007,81685297.00000042,105824323.0000002,1462.0000000000014,2066.0000000000064,1399.0000000000025,31263954.94000002,29314693.920000106,44004040.74000004
58,200611,24083,476985.00000000023,86748.99999999885,-1.0991243470925838e-09,76492.99999999895,25931.999999999647,666158.9999999957,16.99999999999999,6.999999999999931,-8.743006318923108e-15,1.9999999999999796,4.999999999999998,30.999999999999893,101725399.99999991,84950868.99999997,106419737.99999987,1470.9999999999982,2162.999999999999,1410.9999999999986,31814174.53999996,30688760.279999983,44013842.069999956
59,200612,24084,389314.0000000023,138327.99999999788,6094.999999999133,-1.495209289714694e-09,38807.99999999923,572544.9999999932,11.999999999999984,7.999999999999922,0.9999999999999843,-4.8405723873656825e-14,17.999999999999968,38.999999999999815,104863509.99999979,88571604.99999969,108492710.9999997,1480.999999999996,2204.9999999999964,1420.9999999999961,32176621.659999937,31690075.189999927,44312210.49999991
60,200701,24085,398957.9999999988,194693.0000000018,190500.00000000064,436134.00000000093,79190.00000000019,1299475.0000000047,12.000000000000023,11.000000000000062,4.000000000000011,6.000000000000019,14.000000000000036,47.000000000000156,109265857.0000002,94054562.00000045,113498143.00000027,1560.000000000003,2371.000000000012,1455.000000000004,33512550.38000007,33727029.83000015,45196967.41000012
61,200702,24086,560003.0000000009,215344.99999999866,63132.99999999994,24417.000000000844,30247.99999999977,893145.9999999995,12.0,10.999999999999996,1.0000000000000093,1.0000000000000024,2.999999999999991,28.00000000000001,109610943.99999999,99626245.0,112737661.99999991,1591.0000000000005,2608.0000000000005,1469.0000000000002,33770845.70999999,36247419.690000005,44960756.160000026
62,200703,24087,145217.00000000102,67318.00000000041,182093.9999999996,1.5570549294352531e-09,48550.00000000002,443179.00000000396,5.000000000000021,5.999999999999988,4.999999999999998,1.534883331544279e-14,3.0000000000000178,19.000000000000057,108939694.00000003,106524326.0000001,114023743.99999999,1586.0000000000002,2728.0000000000005,1487.0000000000002,33636424.739999995,38248038.10000002,45889374.37000003
63,200704,24088,293016.0000000004,258367.99999999776,26894.00000000061,9.185896487906575e-11,9597.99999999903,587875.9999999967,8.000000000000004,9.999999999999972,2.0000000000000018,4.85722573273506e-15,2.9999999999999827,22.999999999999982,110108569.99999993,111854828.99999996,119336942.99999982,1598.9999999999993,2790.999999999997,1561.999999999999,33876438.20999998,39693399.65999994,47707000.68999998
64,200705,24089,280058.00000000163,293554.9999999989,2.2100721253082156e-10,48503.00000000103,10515.000000000651,632631.0000000022,8.000000000000016,11.99999999999997,1.2823075934420558e-14,2.0000000000000124,7.0000000000000435,29.000000000000064,111495437.00000022,117987680.00000052,125484223.00000033,1629.0000000000036,2889.00000000001,1643.0000000000045,34350387.77000007,41380800.95000014,49814280.46000013
65,200706,24090,149642.99999999997,67189.00000000121,5.093170329928398e-10,62530.000000000226,243021.0000000003,522383.0000000022,7.000000000000001,5.0000000000000275,1.9567680809018384e-15,2.0000000000000013,13.000000000000018,27.000000000000064,113521045.00000006,128538709.00000016,134709699.00000015,1640.0000000000011,3030.000000000004,1768.0000000000016,34821313.35000003,44233995.34000003,52742418.29000004
66,200707,24091,189513.9999999975,13454.999999998272,-2.9973534765304066e-10,16400.999999998185,11464.999999999178,230834.99999999278,7.999999999999954,3.9999999999999245,-7.4870665223159e-15,0.9999999999999656,3.9999999999999565,16.9999999999998,114617131.99999982,134707163.99999982,141614069.99999982,1663.9999999999977,3157.9999999999977,1825.9999999999984,35077932.189999945,46312601.82999993,54794638.99999992
67,200708,24092,257577.00000000055,28659.000000002146,8.892584446584806e-10,3.7914560380158946e-10,56070.99999999964,342307.00000000274,7.999999999999994,3.000000000000038,6.897260540483785e-15,2.634004125923184e-14,3.0000000000000124,14.000000000000071,115367970.00000007,140709338.00000015,148708231.00000012,1695.0000000000014,3331.0000000000055,1911.0000000000016,35246856.40000002,48728507.700000055,57446002.36000004
68,200709,24093,151487.99999999773,20270.00000000019,3.07636582874693e-10,-1.4628085409640335e-09,22152.000000001095,193910.0000000004,6.000000000000007,5.000000000000019,1.51684220739412e-14,-6.813993813636898e-15,2.0000000000000355,13.000000000000075,116115474.99999996,149813587.00000012,157556641.00000015,1703.0,3441.0000000000027,1988.9999999999995,35605971.10000002,50944278.58000003,60350823.68000001
69,200710,24094,151347.00000000015,37040.00000000012,84376.99999999977,1.2205774169160577e-09,99681.99999999978,372446.000000001,4.999999999999986,2.9999999999999782,3.9999999999999853,2.057035097813298e-14,7.0000000000000036,18.999999999999986,115938805.99999975,156776411.99999976,164799942.99999982,1701.9999999999957,3545.9999999999945,2063.999999999995,35570205.589999944,52739699.6299999,62447702.15999985
70,200711,24095,37857.000000000124,111985.99999999777,93928.99999999942,-4.0802206058287993e-10,56900.00000000006,300671.99999999756,2.999999999999986,11.999999999999936,1.9999999999999882,-8.756884106730922e-15,4.999999999999986,21.999999999999893,118773184.99999964,165365439.99999952,169496417.99999943,1733.9999999999945,3638.9999999999905,2096.999999999993,36327107.249999896,54839132.46999983,63186415.37999982
71,200712,24096,4428.999999997623,92614.99999999673,5961.999999999782,18810.00000000032,26243.99999999952,148059.99999999575,0.9999999999999967,6.9999999999998765,0.9999999999999906,0.9999999999999908,4.9999999999999725,14.99999999999983,117813864.99999955,170935591.99999946,176117770.99999937,1721.9999999999932,3721.999999999989,2158.9999999999914,36050592.509999864,56410058.379999824,64810703.58999978
72,200801,24097,163597.99999999662,94516.00000000092,86993.00000000223,9927.000000000966,136143.00000000017,491177.00000000786,3.0000000000000253,2.999999999999992,1.0000000000000133,1.0000000000000124,7.000000000000008,15.000000000000055,126914881.99999979,178291882.99999976,179163149.99999982,1833.9999999999977,3891.9999999999955,2208.999999999996,38161201.619999945,58875737.16999992,65487655.51999991
73,200802,24098,592751.9999999978,44394.000000000975,73829.99999999993,2.3430857254425064e-09,8700.000000000771,719676.0000000066,11.000000000000039,7.000000000000035,2.000000000000011,4.846123502488808e-14,3.0000000000000537,23.000000000000192,129644511.00000016,186402540.00000033,186392599.00000027,1885.000000000002,4184.000000000006,2259.0000000000023,38866139.51000002,62050999.93000008,67128861.26000006
